PERMNO,date,TICKER,PERMCO,PRC,VOL,RET
90319,2012/11/28,GOOG,45483,683.66998,3080016,0.019323
90319,2012/11/29,GOOG,45483,691.89001,2838902,0.012023
90319,2012/11/30,GOOG,45483,698.37,3222813,0.009366
90319,2012/12/3,GOOG,45483,695.25,2209595,-0.004468
90319,2012/12/4,GOOG,45483,691.03003,2034614,-0.00607
90319,2012/12/5,GOOG,45483,687.82001,1920741,-0.004645
90319,2012/12/6,GOOG,45483,691.13,1481866,0.004812
90319,2012/12/7,GOOG,45483,684.21002,1915388,-0.010013
90319,2012/12/10,GOOG,45483,685.41998,1380923,0.001768
90319,2012/12/11,GOOG,45483,696.88,2697525,0.01672
90319,2012/12/12,GOOG,45483,697.56,2609260,0.000976
90319,2012/12/13,GOOG,45483,702.70001,3729093,0.007369
90319,2012/12/14,GOOG,45483,701.9632,2349504,-0.001049
90319,2012/12/17,GOOG,45483,720.78003,3315533,0.026806
90319,2012/12/18,GOOG,45483,721.07001,3289247,0.000402
90319,2012/12/19,GOOG,45483,720.10999,2120375,-0.001331
90319,2012/12/20,GOOG,45483,722.35999,1836092,0.003125
90319,2012/12/21,GOOG,45483,715.63,3726998,-0.009317
90319,2012/12/24,GOOG,45483,709.5,927268,-0.008566
90319,2012/12/26,GOOG,45483,708.87,1295541,-0.000888
90319,2012/12/27,GOOG,45483,706.28998,1815978,-0.00364
90319,2012/12/28,GOOG,45483,700.01001,1553621,-0.008891
90319,2012/12/31,GOOG,45483,707.38,2193882,0.010528
90319,2013/1/2,GOOG,45483,723.25,2773066,0.022435
90319,2013/1/3,GOOG,45483,723.66998,2570721,0.000581
90319,2013/1/4,GOOG,45483,737.96997,2950776,0.01976
90319,2013/1/7,GOOG,45483,734.75,1802515,-0.004363
90319,2013/1/8,GOOG,45483,733.29999,1834658,-0.001973
90319,2013/1/9,GOOG,45483,738.11798,2179574,0.00657
90319,2013/1/10,GOOG,45483,741.47998,1977883,0.004555
90319,2013/1/11,GOOG,45483,739.98999,1406539,-0.002009
90319,2013/1/14,GOOG,45483,723.25,3117325,-0.022622
90319,2013/1/15,GOOG,45483,724.92999,4216171,0.002323
90319,2013/1/16,GOOG,45483,715.19,2204917,-0.013436
90319,2013/1/17,GOOG,45483,711.32001,2396854,-0.005411
90319,2013/1/18,GOOG,45483,704.51001,3457754,-0.009574
90319,2013/1/22,GOOG,45483,702.87,4140833,-0.002328
90319,2013/1/23,GOOG,45483,741.5,6290537,0.05496
90319,2013/1/24,GOOG,45483,753.83002,3623943,0.016628
90319,2013/1/25,GOOG,45483,753.66998,2441501,-0.000212
90319,2013/1/28,GOOG,45483,750.72998,1793642,-0.003901
90319,2013/1/29,GOOG,45483,753.67999,1888171,0.00393
90319,2013/1/30,GOOG,45483,753.83002,1896251,0.000199
90319,2013/1/31,GOOG,45483,755.69,1755684,0.002467
90319,2013/2/1,GOOG,45483,775.59998,4002941,0.026347
90319,2013/2/4,GOOG,45483,759.02002,3298002,-0.021377
90319,2013/2/5,GOOG,45483,765.73999,2061726,0.008853
90319,2013/2/6,GOOG,45483,770.16998,2283845,0.005785
90319,2013/2/7,GOOG,45483,773.95001,3091394,0.004908
90319,2013/2/8,GOOG,45483,785.37,3226040,0.014755
90319,2013/2/11,GOOG,45483,782.41998,2337409,-0.003756
90319,2013/2/12,GOOG,45483,780.70001,2020304,-0.002198
90319,2013/2/13,GOOG,45483,782.85999,1322848,0.002767
90319,2013/2/14,GOOG,45483,787.82001,1864953,0.006336
90319,2013/2/15,GOOG,45483,792.89001,2903044,0.006435
90319,2013/2/19,GOOG,45483,806.84998,3130841,0.017606
90319,2013/2/20,GOOG,45483,792.46002,2999097,-0.017835
90319,2013/2/21,GOOG,45483,795.53003,3805686,0.003874
90319,2013/2/22,GOOG,45483,799.71002,2229699,0.005254
90319,2013/2/25,GOOG,45483,790.77002,2530549,-0.011179
90319,2013/2/26,GOOG,45483,790.13,2412113,-0.000809
90319,2013/2/27,GOOG,45483,799.78003,2205579,0.012213
90319,2013/2/28,GOOG,45483,801.20001,2449873,0.001775
90319,2013/3/1,GOOG,45483,806.19,2406482,0.006228
90319,2013/3/4,GOOG,45483,821.50403,3112358,0.018996
90319,2013/3/5,GOOG,45483,838.604,4371315,0.020815
90319,2013/3/6,GOOG,45483,831.38,3239484,-0.008614
90319,2013/3/7,GOOG,45483,832.59601,2275387,0.001463
90319,2013/3/8,GOOG,45483,831.52002,3134265,-0.001292
90319,2013/3/11,GOOG,45483,834.82001,1734132,0.003969
90319,2013/3/12,GOOG,45483,827.60999,2171274,-0.008637
90319,2013/3/13,GOOG,45483,825.31,1807095,-0.002779
90319,2013/3/14,GOOG,45483,821.53998,1822258,-0.004568
90319,2013/3/15,GOOG,45483,814.302,3275633,-0.00881
90319,2013/3/18,GOOG,45483,807.78998,2014025,-0.007997
90319,2013/3/19,GOOG,45483,811.32001,2261131,0.00437
90319,2013/3/20,GOOG,45483,814.70801,1596221,0.004176
90319,2013/3/21,GOOG,45483,811.26001,1588165,-0.004232
90319,2013/3/22,GOOG,45483,810.31,1636182,-0.001171
90319,2013/3/25,GOOG,45483,809.64001,1904567,-0.000827
90319,2013/3/26,GOOG,45483,812.41998,1313348,0.003434
90319,2013/3/27,GOOG,45483,802.65997,2339449,-0.012014
90319,2013/3/28,GOOG,45483,794.18799,2464213,-0.010555
90319,2013/4/1,GOOG,45483,801.19,1948781,0.008817
90319,2013/4/2,GOOG,45483,813.03998,2212870,0.01479
90319,2013/4/3,GOOG,45483,806.20203,1888395,-0.00841
90319,2013/4/4,GOOG,45483,795.07001,2666236,-0.013808
90319,2013/4/5,GOOG,45483,783.04999,3727836,-0.015118
90319,2013/4/8,GOOG,45483,774.84998,3028129,-0.010472
90319,2013/4/9,GOOG,45483,777.65002,2335983,0.003614
90319,2013/4/10,GOOG,45483,790.17999,2158757,0.016113
90319,2013/4/11,GOOG,45483,790.39001,2182844,0.000266
90319,2013/4/12,GOOG,45483,790.04999,1766363,-0.00043
90319,2013/4/15,GOOG,45483,781.92999,2686012,-0.010278
90319,2013/4/16,GOOG,45483,793.37,1884664,0.01463
90319,2013/4/17,GOOG,45483,782.56,2232738,-0.013625
90319,2013/4/18,GOOG,45483,765.914,3737705,-0.021271
90319,2013/4/19,GOOG,45483,799.87,6255580,0.044334
90319,2013/4/22,GOOG,45483,800.11401,3159560,0.000305
90319,2013/4/23,GOOG,45483,807.90002,2524640,0.009731
90319,2013/4/24,GOOG,45483,813.45398,2008087,0.006875
90319,2013/4/25,GOOG,45483,809.09998,2115255,-0.005352
90319,2013/4/26,GOOG,45483,801.41998,2646340,-0.009492
90319,2013/4/29,GOOG,45483,819.06,2498781,0.022011
90319,2013/4/30,GOOG,45483,824.57001,2483725,0.006727
90319,2013/5/1,GOOG,45483,820.42999,1576820,-0.005021
90319,2013/5/2,GOOG,45483,829.60999,2192754,0.011189
90319,2013/5/3,GOOG,45483,845.71997,2702931,0.019419
90319,2013/5/6,GOOG,45483,861.54999,2347888,0.018718
90319,2013/5/7,GOOG,45483,857.22998,2120152,-0.005014
90319,2013/5/8,GOOG,45483,873.63,2686667,0.019131
90319,2013/5/9,GOOG,45483,871.47998,2359245,-0.002461
90319,2013/5/10,GOOG,45483,880.22998,2055864,0.01004
90319,2013/5/13,GOOG,45483,877.53003,1577497,-0.003067
90319,2013/5/14,GOOG,45483,887.09998,1725701,0.010906
90319,2013/5/15,GOOG,45483,915.89001,4291453,0.032454
90319,2013/5/16,GOOG,45483,903.87,3518463,-0.013124
90319,2013/5/17,GOOG,45483,909.17999,3002981,0.005875
90319,2013/5/20,GOOG,45483,908.53003,2435558,-0.000715
90319,2013/5/21,GOOG,45483,906.96997,2162293,-0.001717
90319,2013/5/22,GOOG,45483,889.41998,2798385,-0.01935
90319,2013/5/23,GOOG,45483,882.78998,2500490,-0.007454
90319,2013/5/24,GOOG,45483,873.32001,2519490,-0.010727
90319,2013/5/28,GOOG,45483,881.27002,2463273,0.009103
90319,2013/5/29,GOOG,45483,868.31,2207439,-0.014706
90319,2013/5/30,GOOG,45483,870.76001,2253617,0.002822
90319,2013/5/31,GOOG,45483,871.21802,2141634,0.000526
90319,2013/6/3,GOOG,45483,867.63,2693274,-0.004118
90319,2013/6/4,GOOG,45483,859.09998,1995702,-0.009831
90319,2013/6/5,GOOG,45483,859.70001,2283735,0.000698
90319,2013/6/6,GOOG,45483,864.64001,2782273,0.005746
90319,2013/6/7,GOOG,45483,879.72998,2902557,0.017452
90319,2013/6/10,GOOG,45483,890.21997,2509471,0.011924
90319,2013/6/11,GOOG,45483,879.81,1909309,-0.011694
90319,2013/6/12,GOOG,45483,871.97998,2385966,-0.0089
90319,2013/6/13,GOOG,45483,877,2256764,0.005757
90319,2013/6/14,GOOG,45483,875.03998,2444406,-0.002235
90319,2013/6/17,GOOG,45483,886.25,2333133,0.012811
90319,2013/6/18,GOOG,45483,900.62,2316327,0.016214
90319,2013/6/19,GOOG,45483,900.67999,3112635,0.000067
90319,2013/6/20,GOOG,45483,884.73999,3644555,-0.017698
90319,2013/6/21,GOOG,45483,880.92999,4163194,-0.004306
90319,2013/6/24,GOOG,45483,869.78998,3240634,-0.012646
90319,2013/6/25,GOOG,45483,866.20001,2724683,-0.004127
90319,2013/6/26,GOOG,45483,873.65002,2000354,0.008601
90319,2013/6/27,GOOG,45483,877.07001,2065695,0.003915
90319,2013/6/28,GOOG,45483,880.37,2497718,0.003763
90319,2013/7/1,GOOG,45483,887.88,1859194,0.008531
90319,2013/7/2,GOOG,45483,882.31,2036049,-0.006273
90319,2013/7/3,GOOG,45483,886.42999,1132107,0.00467
90319,2013/7/5,GOOG,45483,893.48999,1764301,0.007965
90319,2013/7/8,GOOG,45483,905.09003,2057482,0.012983
90319,2013/7/9,GOOG,45483,905.23999,2124394,0.000166
90319,2013/7/10,GOOG,45483,905.98999,1849896,0.000829
90319,2013/7/11,GOOG,45483,920.23999,2789044,0.015729
90319,2013/7/12,GOOG,45483,923,2701764,0.002999
90319,2013/7/15,GOOG,45483,924.69,2115094,0.001831
90319,2013/7/16,GOOG,45483,919.60797,2143309,-0.005496
90319,2013/7/17,GOOG,45483,918.54999,1600878,-0.00115
90319,2013/7/18,GOOG,45483,910.67999,3993269,-0.008568
90319,2013/7/19,GOOG,45483,896.59802,7775403,-0.015463
90319,2013/7/22,GOOG,45483,910.70001,3135069,0.015728
90319,2013/7/23,GOOG,45483,903.79999,2177693,-0.007577
90319,2013/7/24,GOOG,45483,902.90002,2211266,-0.000996
90319,2013/7/25,GOOG,45483,887.70001,3237837,-0.016835
90319,2013/7/26,GOOG,45483,885.34998,1961441,-0.002647
90319,2013/7/29,GOOG,45483,882.27002,2041084,-0.003479
90319,2013/7/30,GOOG,45483,890.91998,1897513,0.009804
90319,2013/7/31,GOOG,45483,887.75,2325354,-0.003558
90319,2013/8/1,GOOG,45483,904.21997,2313995,0.018552
90319,2013/8/2,GOOG,45483,906.57001,1835382,0.002599
90319,2013/8/5,GOOG,45483,905,1416644,-0.001732
90319,2013/8/6,GOOG,45483,896.57001,1632171,-0.009315
90319,2013/8/7,GOOG,45483,890.65002,1490285,-0.006603
90319,2013/8/8,GOOG,45483,892.65997,1606509,0.002257
90319,2013/8/9,GOOG,45483,890.40997,1427039,-0.002521
90319,2013/8/12,GOOG,45483,885.51001,1495014,-0.005503
90319,2013/8/13,GOOG,45483,881.25,1548876,-0.004811
90319,2013/8/14,GOOG,45483,869.81,2250337,-0.012982
90319,2013/8/15,GOOG,45483,859.65997,2067889,-0.011669
90319,2013/8/16,GOOG,45483,856.90802,1812627,-0.003201
90319,2013/8/19,GOOG,45483,865.65002,1955416,0.010202
90319,2013/8/20,GOOG,45483,865.41998,1330084,-0.000266
90319,2013/8/21,GOOG,45483,869.33002,1907466,0.004518
90319,2013/8/22,GOOG,45483,873.71002,970377,0.005038
90319,2013/8/23,GOOG,45483,870.21002,1205912,-0.004006
90319,2013/8/26,GOOG,45483,866.39001,1189886,-0.00439
90319,2013/8/27,GOOG,45483,850.15002,1968828,-0.018744
90319,2013/8/28,GOOG,45483,848.54999,1481809,-0.001882
90319,2013/8/29,GOOG,45483,855.42999,1625143,0.008108
90319,2013/8/30,GOOG,45483,846.90002,2066313,-0.009972
90319,2013/9/3,GOOG,45483,860.38,2258060,0.015917
90319,2013/9/4,GOOG,45483,871.63397,2215570,0.01308
90319,2013/9/5,GOOG,45483,879.56,1425183,0.009093
90319,2013/9/6,GOOG,45483,879.58002,1759484,0.000023
90319,2013/9/9,GOOG,45483,888.05402,1349687,0.009634
90319,2013/9/10,GOOG,45483,888.66998,1394755,0.000694
90319,2013/9/11,GOOG,45483,896.19,1742363,0.008462
90319,2013/9/12,GOOG,45483,893.06403,1225187,-0.003488
90319,2013/9/13,GOOG,45483,889.06799,1449826,-0.004475
90319,2013/9/16,GOOG,45483,887.76001,1474972,-0.001471
90319,2013/9/17,GOOG,45483,886.10999,1362144,-0.001859
90319,2013/9/18,GOOG,45483,903.32001,2139469,0.019422
90319,2013/9/19,GOOG,45483,898.39001,1754764,-0.005458
90319,2013/9/20,GOOG,45483,903.10999,4534441,0.005254
90319,2013/9/23,GOOG,45483,886.5,1959917,-0.018392
90319,2013/9/24,GOOG,45483,886.84003,1643236,0.000384
90319,2013/9/25,GOOG,45483,877.22998,1806961,-0.010836
90319,2013/9/26,GOOG,45483,878.16998,1402516,0.001072
90319,2013/9/27,GOOG,45483,876.39001,1373526,-0.002027
90319,2013/9/30,GOOG,45483,875.90997,1892784,-0.000548
90319,2013/10/1,GOOG,45483,887.00403,1838407,0.012666
90319,2013/10/2,GOOG,45483,887.98999,1623224,0.001112
90319,2013/10/3,GOOG,45483,876.09003,2317814,-0.013401
90319,2013/10/4,GOOG,45483,872.34998,1481583,-0.004269
90319,2013/10/7,GOOG,45483,865.73999,1418764,-0.007577
90319,2013/10/8,GOOG,45483,853.66998,2149246,-0.013942
90319,2013/10/9,GOOG,45483,855.85999,2877299,0.002565
90319,2013/10/10,GOOG,45483,868.23999,2443481,0.014465
90319,2013/10/11,GOOG,45483,871.98999,1524455,0.004319
90319,2013/10/14,GOOG,45483,876.10999,1425957,0.004725
90319,2013/10/15,GOOG,45483,882.01001,1773336,0.006734
90319,2013/10/16,GOOG,45483,898.02899,2183235,0.018162
90319,2013/10/17,GOOG,45483,888.79401,4640303,-0.010284
90319,2013/10/18,GOOG,45483,1011.40802,12422103,0.137955
90319,2013/10/21,GOOG,45483,1003.29999,4009755,-0.008017
90319,2013/10/22,GOOG,45483,1007,2456252,0.003688
90319,2013/10/23,GOOG,45483,1031.40698,2951648,0.024237
90319,2013/10/24,GOOG,45483,1025.55005,2299046,-0.005679
90319,2013/10/25,GOOG,45483,1015.20001,2237967,-0.010092
90319,2013/10/28,GOOG,45483,1015,1323481,-0.000197
90319,2013/10/29,GOOG,45483,1036.23999,1786057,0.020926
90319,2013/10/30,GOOG,45483,1030.42004,1499178,-0.005616
90319,2013/10/31,GOOG,45483,1030.57996,1826423,0.000155
90319,2013/11/1,GOOG,45483,1027.04004,1435027,-0.003435
90319,2013/11/4,GOOG,45483,1026.10596,1267751,-0.000909
90319,2013/11/5,GOOG,45483,1021.52002,1304135,-0.004469
90319,2013/11/6,GOOG,45483,1022.75,1044089,0.001204
90319,2013/11/7,GOOG,45483,1007.95001,1910789,-0.014471
90319,2013/11/8,GOOG,45483,1016.03003,1448766,0.008016
90319,2013/11/11,GOOG,45483,1010.59003,1255319,-0.005354
90319,2013/11/12,GOOG,45483,1011.78003,1377363,0.001178
90319,2013/11/13,GOOG,45483,1032.46997,1792393,0.020449
90319,2013/11/14,GOOG,45483,1035.22998,1332119,0.002673
90319,2013/11/15,GOOG,45483,1033.56006,1382705,-0.001613
90319,2013/11/18,GOOG,45483,1031.55005,1955750,-0.001945
90319,2013/11/19,GOOG,45483,1025.20398,1248692,-0.006152
90319,2013/11/20,GOOG,45483,1022.31,1072631,-0.002823
90319,2013/11/21,GOOG,45483,1034.06995,1208005,0.011503
90319,2013/11/22,GOOG,45483,1031.89001,1372309,-0.002108
90319,2013/11/25,GOOG,45483,1045.93005,1805298,0.013606
90319,2013/11/26,GOOG,45483,1058.41003,2476090,0.011932
90319,2013/11/27,GOOG,45483,1063.10999,1257400,0.004441
90319,2013/11/29,GOOG,45483,1059.58997,1291756,-0.003311
90319,2013/12/2,GOOG,45483,1054.47998,1531625,-0.004823
90319,2013/12/3,GOOG,45483,1053.26001,1842563,-0.001157
90319,2013/12/4,GOOG,45483,1058.18005,1352836,0.004671
90319,2013/12/5,GOOG,45483,1057.33997,1257356,-0.000794
90319,2013/12/6,GOOG,45483,1069.87,1576700,0.011851
90319,2013/12/9,GOOG,45483,1078.14001,1476865,0.00773
90319,2013/12/10,GOOG,45483,1084.66003,1832583,0.006047
90319,2013/12/11,GOOG,45483,1077.29004,1698642,-0.006795
90319,2013/12/12,GOOG,45483,1069.95996,1572497,-0.006804
90319,2013/12/13,GOOG,45483,1060.79004,2143426,-0.00857
90319,2013/12/16,GOOG,45483,1072.97998,1596411,0.011491
90319,2013/12/17,GOOG,45483,1069.85999,1523794,-0.002908
90319,2013/12/18,GOOG,45483,1084.75,2188481,0.013918
90319,2013/12/19,GOOG,45483,1086.21997,1654051,0.001355
90319,2013/12/20,GOOG,45483,1100.62,3254142,0.013257
90319,2013/12/23,GOOG,45483,1115.09998,1717748,0.013156
90319,2013/12/24,GOOG,45483,1111.83997,724453,-0.002924
90319,2013/12/26,GOOG,45483,1117.45996,1332059,0.005055
90319,2013/12/27,GOOG,45483,1118.40002,1560295,0.000841
90319,2013/12/30,GOOG,45483,1109.45996,1233268,-0.007994
90319,2013/12/31,GOOG,45483,1120.70996,1330053,0.01014
90319,2014/1/2,GOOG,45483,1113.12,1815626,-0.006772
90319,2014/1/3,GOOG,45483,1105,1639940,-0.007295
90319,2014/1/6,GOOG,45483,1117.31995,1756181,0.011149
90319,2014/1/7,GOOG,45483,1138.85754,2532533,0.019276
90319,2014/1/8,GOOG,45483,1141.22998,2230435,0.002083
90319,2014/1/9,GOOG,45483,1130.23999,2062607,-0.00963
90319,2014/1/10,GOOG,45483,1130.18005,2137200,-0.000053
90319,2014/1/13,GOOG,45483,1122.97998,2411192,-0.006371
90319,2014/1/14,GOOG,45483,1149.40002,2453564,0.023527
90319,2014/1/15,GOOG,45483,1148.62,1928437,-0.000679
90319,2014/1/16,GOOG,45483,1156.21997,1671863,0.006617
90319,2014/1/17,GOOG,45483,1150.53003,2748023,-0.004921
90319,2014/1/21,GOOG,45483,1163.69995,1969123,0.011447
90319,2014/1/22,GOOG,45483,1165.02002,1560744,0.001134
90319,2014/1/23,GOOG,45483,1160.09998,1935166,-0.004223
90319,2014/1/24,GOOG,45483,1123.82996,3904889,-0.031265
90319,2014/1/27,GOOG,45483,1101.22998,4331772,-0.02011
90319,2014/1/28,GOOG,45483,1123.01001,2218723,0.019778
90319,2014/1/29,GOOG,45483,1106.92004,2426652,-0.014328
90319,2014/1/30,GOOG,45483,1135.39404,5141657,0.025724
90319,2014/1/31,GOOG,45483,1180.96997,5569895,0.040141
90319,2014/2/3,GOOG,45483,1133.43005,4575609,-0.040255
90319,2014/2/4,GOOG,45483,1138.16003,2815797,0.004173
90319,2014/2/5,GOOG,45483,1143.19995,2400619,0.004428
90319,2014/2/6,GOOG,45483,1159.95996,1949254,0.014661
90319,2014/2/7,GOOG,45483,1177.43994,2687458,0.015069
90319,2014/2/10,GOOG,45483,1172.93005,1945639,-0.00383
90319,2014/2/11,GOOG,45483,1190.18005,2053706,0.014707
90319,2014/2/12,GOOG,45483,1186.68994,1725673,-0.002932
90319,2014/2/13,GOOG,45483,1199.90002,1836921,0.011132
90319,2014/2/14,GOOG,45483,1202.80005,2194748,0.002417
90319,2014/2/18,GOOG,45483,1210.88,2110730,0.006718
90319,2014/2/19,GOOG,45483,1202.33997,2105697,-0.007053
90319,2014/2/20,GOOG,45483,1204.10999,1701894,0.001472
90319,2014/2/21,GOOG,45483,1203.79004,1863155,-0.000266
90319,2014/2/24,GOOG,45483,1212.51001,1675561,0.007244
90319,2014/2/25,GOOG,45483,1220,1444180,0.006177
90319,2014/2/26,GOOG,45483,1220.17004,1983804,0.000139
90319,2014/2/27,GOOG,45483,1219.20996,1260794,-0.000787
90319,2014/2/28,GOOG,45483,1215.65002,2314596,-0.00292
90319,2014/3/3,GOOG,45483,1202.68994,2114651,-0.010661
90319,2014/3/4,GOOG,45483,1214.91003,1471031,0.010161
90319,2014/3/5,GOOG,45483,1218.26001,1236190,0.002757
90319,2014/3/6,GOOG,45483,1219.60999,1274517,0.001108
90319,2014/3/7,GOOG,45483,1214.79004,1515510,-0.003952
90319,2014/3/10,GOOG,45483,1211.56995,1215443,-0.002651
90319,2014/3/11,GOOG,45483,1199.98999,1715423,-0.009558
90319,2014/3/12,GOOG,45483,1207.30005,1966941,0.006092
90319,2014/3/13,GOOG,45483,1189.06006,2345640,-0.015108
90319,2014/3/14,GOOG,45483,1172.80005,2301786,-0.013675
90319,2014/3/17,GOOG,45483,1192.09998,2166679,0.016456
90319,2014/3/18,GOOG,45483,1211.26001,1821606,0.016073
90319,2014/3/19,GOOG,45483,1199.25,1612901,-0.009915
90319,2014/3/20,GOOG,45483,1197.16003,1684975,-0.001743
90319,2014/3/21,GOOG,45483,1183.04004,3210656,-0.011795
90319,2014/3/24,GOOG,45483,1157.93005,3039151,-0.021225
90319,2014/3/25,GOOG,45483,1158.71997,2413045,0.000682
90319,2014/3/26,GOOG,45483,1131.96997,2580023,-0.023086
90319,2014/3/27,GOOG,45483,1114.28003,3830405,-0.015628
90319,2014/3/28,GOOG,45483,1120.15002,2258918,0.005268
90319,2014/3/31,GOOG,45483,1114.51001,1942277,-0.005035
90319,2014/4/1,GOOG,45483,1134.89001,2185001,0.018286
90319,2014/4/2,GOOG,45483,1135.09998,2088804,0.000185
90319,2014/4/3,GOOGL,45483,571.5,4019647,0.005399
90319,2014/4/4,GOOGL,45483,545.25,5366972,-0.045932
90319,2014/4/7,GOOGL,45483,540.63,3961552,-0.008473
90319,2014/4/8,GOOGL,45483,557.51001,3488768,0.031223
90319,2014/4/9,GOOGL,45483,567.03998,3033589,0.017094
90319,2014/4/10,GOOGL,45483,546.69,3296996,-0.035888
90319,2014/4/11,GOOGL,45483,537.76001,3177450,-0.016335
90319,2014/4/14,GOOGL,45483,545.20001,2546956,0.013835
90319,2014/4/15,GOOGL,45483,548.70001,3999843,0.00642
90319,2014/4/16,GOOGL,45483,563.90002,4588541,0.027702
90319,2014/4/17,GOOGL,45483,543.34003,5616862,-0.03646
90319,2014/4/21,GOOGL,45483,539.37,2425207,-0.007307
90319,2014/4/22,GOOGL,45483,545.5,2331121,0.011365
90319,2014/4/23,GOOGL,45483,537.51001,1959330,-0.014647
90319,2014/4/24,GOOGL,45483,534.44,2069559,-0.005712
90319,2014/4/25,GOOGL,45483,523.09998,2372604,-0.021219
90319,2014/4/28,GOOGL,45483,522.97998,3752779,-0.000229
90319,2014/4/29,GOOGL,45483,536.33002,2535967,0.025527
90319,2014/4/30,GOOGL,45483,534.88,2038658,-0.002704
90319,2014/5/1,GOOGL,45483,538.53003,2004375,0.006824
90319,2014/5/2,GOOGL,45483,533.87,1781595,-0.008653
90319,2014/5/5,GOOGL,45483,535.33002,1228797,0.002735
90319,2014/5/6,GOOGL,45483,522.57001,1835318,-0.023836
90319,2014/5/7,GOOGL,45483,518,3074346,-0.008745
90319,2014/5/8,GOOGL,45483,520.16998,2452197,0.004189
90319,2014/5/9,GOOGL,45483,526.62,2261447,0.0124
90319,2014/5/12,GOOGL,45483,538.42999,1949325,0.022426
90319,2014/5/13,GOOGL,45483,541.53998,2011963,0.005776
90319,2014/5/14,GOOGL,45483,534.40997,1281148,-0.013166
90319,2014/5/15,GOOGL,45483,529.12,1833044,-0.009899
90319,2014/5/16,GOOGL,45483,528.29999,1907733,-0.00155
90319,2014/5/19,GOOGL,45483,538.83002,1977885,0.019932
90319,2014/5/20,GOOGL,45483,540.39001,2425292,0.002895
90319,2014/5/21,GOOGL,45483,549.70001,1564854,0.017228
90319,2014/5/22,GOOGL,45483,555.45001,2163342,0.01046
90319,2014/5/23,GOOGL,45483,563.79999,2672674,0.015033
90319,2014/5/27,GOOGL,45483,574.87,2191878,0.019635
90319,2014/5/28,GOOGL,45483,570.45001,1581576,-0.007689
90319,2014/5/29,GOOGL,45483,570.56,1411296,0.000193
90319,2014/5/30,GOOGL,45483,571.65002,1871737,0.00191
90319,2014/6/2,GOOGL,45483,564.34003,1663930,-0.012788
90319,2014/6/3,GOOGL,45483,554.51001,2031647,-0.017419
90319,2014/6/4,GOOGL,45483,553.76001,1729192,-0.001353
90319,2014/6/5,GOOGL,45483,564.92999,1796370,0.020171
90319,2014/6/6,GOOGL,45483,566.03003,1741314,0.001947
90319,2014/6/9,GOOGL,45483,570.72998,1529959,0.008303
90319,2014/6/10,GOOGL,45483,568.29999,1485115,-0.004258
90319,2014/6/11,GOOGL,45483,567.5,1129173,-0.001408
90319,2014/6/12,GOOGL,45483,559.5,1549487,-0.014097
90319,2014/6/13,GOOGL,45483,560.34998,1353349,0.001519
90319,2014/6/16,GOOGL,45483,552.29999,2005493,-0.014366
90319,2014/6/17,GOOGL,45483,550.61499,1481669,-0.003051
90319,2014/6/18,GOOGL,45483,560.65997,2060681,0.018243
90319,2014/6/19,GOOGL,45483,564.98999,2630539,0.007723
90319,2014/6/20,GOOGL,45483,566.52002,3162147,0.002708
90319,2014/6/23,GOOGL,45483,574.28998,1724098,0.013715
90319,2014/6/24,GOOGL,45483,572.53998,2846953,-0.003047
90319,2014/6/25,GOOGL,45483,585.92999,2114743,0.023387
90319,2014/6/26,GOOGL,45483,584.77002,2012360,-0.00198
90319,2014/6/27,GOOGL,45483,585.69,2024815,0.001573
90319,2014/6/30,GOOGL,45483,584.66998,1479411,-0.001742
90319,2014/7/1,GOOGL,45483,591.48999,1645767,0.011665
90319,2014/7/2,GOOGL,45483,590.78003,1197005,-0.0012
90319,2014/7/3,GOOGL,45483,593.08002,898892,0.003893
90319,2014/7/7,GOOGL,45483,590.76001,1337088,-0.003912
90319,2014/7/8,GOOGL,45483,578.40002,2129924,-0.020922
90319,2014/7/9,GOOGL,45483,583.35999,1373056,0.008575
90319,2014/7/10,GOOGL,45483,580.03998,1436326,-0.005691
90319,2014/7/11,GOOGL,45483,586.65002,1514265,0.011396
90319,2014/7/14,GOOGL,45483,594.26001,1954612,0.012972
90319,2014/7/15,GOOGL,45483,593.06,1673980,-0.002019
90319,2014/7/16,GOOGL,45483,590.62,1442211,-0.004114
90319,2014/7/17,GOOGL,45483,580.82001,2943020,-0.016593
90319,2014/7/18,GOOGL,45483,605.10999,4874260,0.04182
90319,2014/7/21,GOOGL,45483,598.44,2240111,-0.011023
90319,2014/7/22,GOOGL,45483,603.57001,1881665,0.008572
90319,2014/7/23,GOOGL,45483,605.19,1106136,0.002684
90319,2014/7/24,GOOGL,45483,603.01001,1369174,-0.003602
90319,2014/7/25,GOOGL,45483,598.08002,1361911,-0.008176
90319,2014/7/28,GOOGL,45483,599.02002,1358071,0.001572
90319,2014/7/29,GOOGL,45483,593.95001,1366729,-0.008464
90319,2014/7/30,GOOGL,45483,595.44,1215576,0.002509
90319,2014/7/31,GOOGL,45483,579.54999,2310471,-0.026686
90319,2014/8/1,GOOGL,45483,573.59998,2214144,-0.010267
90319,2014/8/4,GOOGL,45483,582.27002,1524818,0.015115
90319,2014/8/5,GOOGL,45483,573.14001,1651342,-0.01568
90319,2014/8/6,GOOGL,45483,574.48999,1322878,0.002355
90319,2014/8/7,GOOGL,45483,571.81,1163027,-0.004665
90319,2014/8/8,GOOGL,45483,577.94,1496809,0.01072
